Score,Rating,Title,Price,Median_Comp,Discount_%,Seller_Feedback,Sales_Count,Age_Days,Red_Flags,URL
3.5,SKIP,"2022-23 Panini Donruss Optic LUKA DONCIC Copper Glitter Prizm Refractor /99 #160",44.99,N/A,N/A,100.0,3057,N/A,"",https://www.ebay.com/itm/227109097464?_skw=luka+doncic+prizm&hash=item34e0c1cff8:g:cekAAeSwtiJpK7Py
3.5,SKIP,"2023-24 Panini Mosaic Luka Doncic #285 Green Prizm",1.55,N/A,N/A,100.0,2261,N/A,"",https://www.ebay.com/itm/405279660003?_skw=luka+doncic+prizm&hash=item5e5c8cd7e3:g:qJYAAOSw6eZnCYfZ
3.5,SKIP,"2020-21 Prizm Luka Doncic Red Cracked Ice Prizm Refractor SP #32 Mavs Lakers NBA",16.5,N/A,N/A,99.8,4501,N/A,"",https://www.ebay.com/itm/146894420615?_skw=luka+doncic+prizm&hash=item223396fa87:g:1-IAAeSwQYRo7O-c
3.5,SKIP,"2024 Panini NBA Hoops Premium Blue Scope Prizm /99 Luka Doncic Dončić #115 0u2l",28.23,N/A,N/A,99.6,1300345,N/A,"",https://www.ebay.com/itm/336410453644?_skw=luka+doncic+prizm&hash=item4e53a0268c:g:9CsAAeSwrE5peiHv
3.5,SKIP,"2022-23 LUKA DONCIC SELECT CERTIFIED GREEN PRIZM #20 (MAVERICKS)",4.68,N/A,N/A,99.7,11610,N/A,"",https://www.ebay.com/itm/205952321553?_skw=luka+doncic+prizm&hash=item2ff3b70811:g:1qcAAeSwmnNpUIky
3.5,SKIP,"Luka Doncic 2021-22 Panini Optic 75 Years of NBA Silver Prizm #26",4.99,N/A,N/A,100.0,8001,N/A,"",https://www.ebay.com/itm/267563308845?_skw=luka+doncic+prizm&hash=item3e4c04172d:g:xQ0AAeSwkPJpfmKh
3.5,SKIP,"2023-24 Mosaic Luka Doncic Silver Prizm #285 Mavericks",2.49,N/A,N/A,99.8,39308,N/A,"",https://www.ebay.com/itm/405551605173?_skw=luka+doncic+prizm&hash=item5e6cc265b5:g:LeMAAOSwQmBnsSTI
3,SKIP,"2018/19 Luka Doncic Panini Sliver Prizm RC Mystery packs! ❗️READ DESCRIPTION❗️",24.99,25.875,3,99.0,696,N/A,"",https://www.ebay.com/itm/256849224644?_skw=luka+doncic+prizm&hash=item3bcd6823c4:g:XMQAAeSwKoRnzPbU&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z2SU1%2FfPeGvPZaNJEMWMtQZLaCPzwzhQmmERVesBb6JKS%2FL0SYICtUfFX80x7macWHM0Nw%2FbPMJ7F9vPDqfiW0Q%2FbpYJefIvz%2FtYfvzIJkIgJpasHJcw42wlGIkOpPlLbBfkoS01b7HhtDesqTFPIzepfZdu%2F94%2BS%2FtpZE628jj23P6ea7rEBmjV1vIyOOBBARGb5PCNjNBX9jtwZj1MvHP3aCvUlSKnxeqpkHMtNISUHDNUADWuy2HNBLDsEpSJev3I1nloNjGSQx8ZCX5DHgTRoYhLwO84vHiYlTtj4ZwNw%3D%3D
3,SKIP,"2023-24 Panini Mosaic #11 Luka Doncic Give and Go Green Mosaic Prizm Mavericks",2.48,N/A,N/A,100.0,997,N/A,"",https://www.ebay.com/itm/297993480825?_skw=luka+doncic+prizm&hash=item4561cbaa79:g:q5IAAeSwlrFpgLzh
3,SKIP,"Luka Doncic 2024-25 Panini Prizm  Orange Prizm Talismen  #13 /49 Mavericks",85.49,N/A,N/A,100.0,979,N/A,"",https://www.ebay.com/itm/287047495900?_skw=luka+doncic+prizm&hash=item42d55d30dc:g:4BwAAeSws6tpVvZD&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z0w3evPT0cUcN%2BenBzPoIIs8sDAd5EteRUn8CzACAZnWymDP6EZz6fTC351qqfv87GTRxQ%2FAYAnQKL5CZStv1SQF37p6j%2FdyggW2MEGbBKArx%2Fiui8OPi9EchClm3qJIp7kFqQxetuf0kjqQKPK18HeJWn00nCNKrCC8hPu5ieHzL4medObIEyd0ibf4bal%2BqI56sC5Rcy0cxZsQeAlO7f8IU0xjrcpuMfy0i8XKu4CqnkddjhdSg%2BgoRiIIW9sHdInhJTNuNbTmB5uqWLUBbtha%2BUKtEYvjZhYc4qaCgG1gA%3D%3D
3,SKIP,"2023 Panini Prizm Deca Luka Doncic #2 Blue /149 PSA 9",105,37.16,-183,100.0,543,N/A,"",https://www.ebay.com/itm/356501239373?_skw=luka+doncic+prizm&hash=item530121364d:g:~vYAAOSwSZNnk~1T
3,SKIP,"2022-23 Panini Mosaic Luka Doncic Red Wave Prizm #1 Mavericks",6.5,N/A,N/A,98.1,671,N/A,"",https://www.ebay.com/itm/406661740481?_skw=luka+doncic+prizm&hash=item5eaeedb7c1:g:6n4AAeSwO01pgJmT
2.5,SKIP,"2024-25 Panini Prizm Deca - Luka Dončić #66 Silver Prizm",80,N/A,N/A,100.0,323,N/A,"",https://www.ebay.com/itm/287112976170?_skw=luka+doncic+prizm&hash=item42d944572a:g:-ikAAeSw5M9pflHe&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z0PGFCHRRQC7HCgIn9hyjAi76cxlSPfc0Ytlqorj0tjPQvFwBzyiKwV%2FKlWJ2ThfrMEfI6LJ7mGyyFxACoSmgUHueNOKHvzusF47Lc9TExiMSbrLtfO2ruWYmrnKabVtqikwJ0WdR0HyDZGowKjzGormZZqERDSZESqlJo999MQ%2BDJmFt2dYX4gCCHinxFJmnm9sKUVQNBnkCJmjhE5c0EZvXD7S--GtS8icqvwEHXIc3DCjUwJ1ugVryj3s6nxtluHEXZntQJJM%2BInToGPRb3PodfD0433UNubNCqtusF9rA%3D%3D
2.5,SKIP,"2024-25 Panini Prizm - Luka Dončić #89 Silver Prizm",2.5,N/A,N/A,100.0,440,N/A,"",https://www.ebay.com/itm/336412929032?_skw=luka+doncic+prizm&hash=item4e53c5ec08:g:MjkAAeSwV~5pfF5C&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z1Q18KVnlghpGmvQ0ypcw65ztFI%2FoXXCCoIHh8WmIVgdVTtpeBOaxf9xQuF63lr8HVkggNvnkBKPy3Meh2SmR%2BQtgC5nVFTbVM7LkXGH5WaJkMleEbiqD91GOehLX%2BEhB5q00hRvBR02%2Bp3mgOQ3IdLTg6BcatYRp4hzhd5pshq8T%2BpnqXdBj8e9hKIycCa0%2Fx9MUql6ZdBa%2Fi6L32mO9Piocx0L8aGAuD48ac46V%2B09ZpGQV3zpK1ForDACIOLXyaoj1HfnXhIqOt5tqFgXjeZ8WDRcnkgEeUFhfRZhAVRIA%3D%3D
2.5,SKIP,"2024-25 Prizm Luka Doncic Talismen Silver #13 Mavericks",2.99,N/A,N/A,100.0,318,N/A,"",https://www.ebay.com/itm/306717279312?_skw=luka+doncic+prizm&hash=item4769c64450:g:-5cAAeSwOxtpbIar
2.5,SKIP,"2024-25 Panini Prizm - Luka Dončić #89 Orange Ice Prizm",3,N/A,N/A,100.0,245,N/A,"",https://www.ebay.com/itm/406487604136?_skw=luka+doncic+prizm&hash=item5ea48c9ba8:g:9pkAAeSwQ7tpQd81&amdata=enc%3AAQALAAAA8DZq0hFgvSYlgrFkWCFZ3z39JLW3S9hESZutViDLlyLTq%2BsQTfgE5dpk%2FgtELLlUBSeSObm20N0Tm8sHxNuwoPbFhbT8%2FGdCV%2Fv%2BLjAFStPmqbh4gCY7zAfVBjzMBQLCG%2BUMOFhnphglmT98L%2By4ZwsmAfec6T57abYQ8PuApFbtAiAd0BpioRJiwHhx9%2Fwo0TI%2BpLnEZ%2FGRusJW1P3v8irzBGDAe9nYJsK3DZZvgXIKUGid9nK9oX4EyM6kicbaKNW0Dv%2Bu6xmFRMx0b1zCB%2BmIQ36E%2FQb4ZPBlzyPDfEjGu9fiZ0jBoRa6dWqh%2FETqHA%3D%3D
2.5,SKIP,"2024-25 Panini Select - En Fuego Luka Dončić #9 Blue Prizm /75",21.32,N/A,N/A,100.0,489,N/A,"",https://www.ebay.com/itm/277694817689?_skw=luka+doncic+prizm&hash=item40a7e6a599:g:BvIAAeSwRFZpgNLu
2.5,SKIP,"2024-25 Panini Prizm #12 Luka Doncic Dominance Prizms Silver",2.56,N/A,N/A,99.5,256,N/A,"",https://www.ebay.com/itm/197610301963?_skw=luka+doncic+prizm&hash=item2e027dea0b:g:RpUAAeSw5Ktomr84
2.5,SKIP,"2023 Panini Mosaic City Edition Luka Dončić #285 Genesis Mosaic Prizm",100,N/A,N/A,99.6,319,N/A,"",https://www.ebay.com/itm/366169400375?_skw=luka+doncic+prizm&hash=item554165a437:g:mPcAAeSwjdlpgMcG
2.5,SKIP,"2022-23 Panini Select #51 Luka Doncic Red Wave Prizms",3,N/A,N/A,99.5,389,N/A,"",https://www.ebay.com/itm/297784661371?_skw=luka+doncic+prizm&hash=item455559557b:g:q7gAAeSwfgRpIj1C
2.5,SKIP,"2023-24 Panini Prizm Luka Dončić #110 Ruby Wave Prizm Los Angeles Lakers",4.99,N/A,N/A,100.0,287,N/A,"",https://www.ebay.com/itm/406585962338?_skw=luka+doncic+prizm&hash=item5eaa696f62:g:rdAAAeSwH2FpZFBI
2.5,SKIP,"2021-22 Panini Donruss Optic - Luka Dončić #101 Pulsar Prizm",2.06,N/A,N/A,100.0,204,N/A,"",https://www.ebay.com/itm/406617669611?_skw=luka+doncic+prizm&hash=item5eac4d3feb:g:hs0AAeSwhWNpbpUI
2.5,SKIP,"2021-22 Panini Prizm Luka Doncic Green Prizm #223 Mavs Lakers",2.99,N/A,N/A,100.0,409,N/A,"",https://www.ebay.com/itm/358132858050?_skw=luka+doncic+prizm&hash=item536261bcc2:g:lXMAAeSwhfFpUHXT
2,SKIP,"2024-25 Panini Prizm #89 Luka Doncic Prizms Fast Break Orange #/125",25,N/A,N/A,100.0,27,N/A,"",https://www.ebay.com/itm/397563658373?_skw=luka+doncic+prizm&hash=item5c90a40085:g:S6oAAeSw0clpgOkk
2,SKIP,"2021-22 Panini Select Basketball - Luka Doncic Turbocharged Blue Prizm #9",3.99,N/A,N/A,100.0,28,N/A,"",https://www.ebay.com/itm/317684056595?_skw=luka+doncic+prizm&hash=item49f7720213:g:sVoAAeSw4dZpSIvy
