Score,Rating,Title,Price,Median_Comp,Discount_%,Seller_Feedback,Sales_Count,Age_Days,Red_Flags,URL
0,ERROR,"1996 Topps Stars - Michael Jordan #124 Finest AND #210 Cards!!",13.24,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/287074959178?_skw=michael+jordan+topps+finest&hash=item42d7003f4a:g:KMMAAeSwgWFpZ992
0,ERROR,"1997-98 Topps Finest Michael Jordan Creators #287 W/Coating PSA 9",156.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/257258669235?_skw=michael+jordan+topps+finest&hash=item3be5cfc4b3:g:qnoAAOSwdGJh0PRO
0,ERROR,"1997-98 Michael Jordan Topps Finest #287 Gem Mint 10 Chicago Bulls GOAT MVP HOF",115.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/135788452670?_skw=michael+jordan+topps+finest&hash=item1f9d9f5b3e:g:8tQAAeSwCnZoI5~L
0,ERROR,"1998-99 Topps Finest #81 Michael Jordan PSA 9 Graded Basketball Card NBA 98-99",149.96,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/147112291968?_skw=michael+jordan+topps+finest&hash=item2240936e80:g:N7EAAeSw~1BpdEXx
0,ERROR,"1996 TOPPS FINEST MICHAEL JORDAN CARD #229 *GRADED PSA NM-MT 8 - CHICAGO BULLS!",183.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/206040003103?_skw=michael+jordan+topps+finest&hash=item2ff8f0f21f:g:QtEAAeSwjT9pX1j1
0,ERROR,"1998 FINEST #81 MICHAEL JORDAN PSA 9",113.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/116993090374?_skw=michael+jordan+topps+finest&hash=item1b3d54e346:g:3-MAAeSwfP1pcDsP
0,ERROR,"1996-97 Topps Finest Bronze W/ Coating Michael Jordan Bronze  Bulls HOF DCS 8.5",49.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/227155858915?_skw=michael+jordan+topps+finest&hash=item34e38b55e3:g:KcYAAeSwKuppVrKh
0,ERROR,"1996 Topps Mystery Finest Michael Jordan PSA Mint 9 Chicago Bulls GOAT 🔥🐐",260,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/136996591095?_skw=michael+jordan+topps+finest&hash=item1fe5a215f7:g:BLEAAeSwiZtpe9Uc
0,ERROR,"1996-97 Finest #50 Michael Jordan Chicago Bulls P.O5D",40,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127647200032?_skw=michael+jordan+topps+finest&hash=item1db85db320:g:F-IAAeSw0MNpd7zP
0,ERROR,"MICHAEL JORDAN~RARE (POP 10) 1995 TOPPS FINEST SGC-6 EX-MT GRADED NBA CARD #229",75.64,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127608074734?_skw=michael+jordan+topps+finest&hash=item1db608b1ee:g:v5cAAeSws9FpXXzm
0,ERROR,"1996-97 Topps Finest - Michael Jordan GOLD #291 W/ COATING",599,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/277240772320?_skw=michael+jordan+topps+finest&hash=item408cd676e0:g:9VUAAeSwScZoYLVN
0,ERROR,"1993-94 Finest #1 Michael Jordan w/Coating Peel Chicago Bulls NM",155.9,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/168092215533?_skw=michael+jordan+topps+finest&hash=item272313a8ed:g:ymsAAeSwTb5pbEK2
0,ERROR,"1993-94 Topps Finest Michael Jordan #1 BGS 7.5 Near Mint+",95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/376889659891?_skw=michael+jordan+topps+finest&hash=item57c05fd1f3:g:iFkAAeSwbzZpc12D
0,ERROR,"1994-95 TOPPS FINEST SERIES 2 BASKETBALL HOBBY 1 PACK From Box MICHAEL JORDAN",64.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/165340780251?_skw=michael+jordan+topps+finest&hash=item267f1416db:g:3xwAAOSwBkZiDe2d
0,ERROR,"MICHAEL JORDAN~1997 TOPPS FINEST SHOWSTOPPERS PSA-9 MINT NBA CARD#271 (NEW CASE)",105.56,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/317818881030?_skw=michael+jordan+topps+finest&hash=item49ff7b4406:g:snAAAeSw~1Bpe9oz
0,ERROR,"MICHAEL JORDAN~RARE (POP 30) 1993 TOPPS FINEST SGC-9.5 MINT+ GRADED NBA CARD #1",505.66,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/317476467980?_skw=michael+jordan+topps+finest&hash=item49eb12750c:g:VlEAAeSwi-ZpASp5
0,ERROR,"MICHAEL JORDAN 1995-96 Topps Finest Mystery Borderless Card #M1 Rare! Bulls HOF",149.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/317717898677?_skw=michael+jordan+topps+finest&hash=item49f97665b5:g:PBEAAeSwA3xpVTyi
0,ERROR,"1996-97 Finest #50 Michael Jordan",64.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/366110668300?_skw=michael+jordan+topps+finest&hash=item553de5760c:g:~CYAAeSwufRpYAbR
0,ERROR,"1996-97 MICHAEL JORDAN TOPPS MYSTERY FINEST BORDERED SP INSERT CARD #M-14! BULLS",104.87,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/116945716631?_skw=michael+jordan+topps+finest&hash=item1b3a820597:g:ajgAAeSw6whpNO7r
0,ERROR,"MICHAEL JORDAN~1995 TOPPS FINEST PSA-8 NM-MT HOT GRADED NBA CARD #229 (NEW CASE)",125.58,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/127653226069?_skw=michael+jordan+topps+finest&hash=item1db8b9a655:g:zaIAAeSwU~Bpe6kM
0,ERROR,"MINT 1993 Finest Michael Jordan #1 - RARE ~1/400 w/ No Greening + 2 Bonus MJs!",279.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/205907146302?_skw=michael+jordan+topps+finest&hash=item2ff105b63e:g:C5kAAeSwH-ppNy-a
0,ERROR,"1997-98 Topps Finest Creators Michael Jordan #287 With Coating NBA Chicago Bulls",89.99,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/177628324132?_skw=michael+jordan+topps+finest&hash=item295b792124:g:EnQAAeSwyqZpK5de
0,ERROR,"1997-98 Finest #39 Michael Jordan",40,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/136938141517?_skw=michael+jordan+topps+finest&hash=item1fe226374d:g:F9IAAeSwWP1pYufB
0,ERROR,"1994 Finest Michael Jordan Refractor #331 PSA 9",1890,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/358121907275?_skw=michael+jordan+topps+finest&hash=item5361baa44b:g:DasAAeSwsBZpadeW
0,ERROR,"1993-94 Topps Finest Factory Sealed Wax Box 24 Packs Michael Jordan Refractor",1914.98,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/167061847616?_skw=michael+jordan+topps+finest&hash=item26e5a97e40:g:48kAAOSwwBxnJr7w
0,ERROR,"1994-95 Topps Finest Series 1 Basketball 24 Packs Factory Sealed NBA",642.95,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/205996397313?_skw=michael+jordan+topps+finest&hash=item2ff6579301:g:mpAAAeSwvKFpElzj&amdata=enc%3AAQALAAABADZq0hFgvSYlgrFkWCFZ3z0GUOSB47acsWBVpS9rYN6dEiEDaztf4Aek28%2Bh%2BQ1a18anqByBGxcMG5q32U4TZjwSKaj3%2BooXfwnZ1yDc5zGVs0lYBcaj0DredMcrQWYOOVGkPQk8ErUjkEIr871g094tJRglHQIwEvce4BNoqB%2B9LWDLcn14hQrv1AvbW7G1eQC0zSW%2BWGQoX5GcUVKPTvenW6xDn6M5X72P4PZ5K6Jja0JVZCRMQ0QcLoTMkGvmK8%2B0egyYHOWAnQND3qo23U8bk8%2FGWSOQYeYL0NW9x%2FEK3S5lVtnUGqA5dYFsSphUPAsTpf1EVTM7Oue6LV%2FI9eY%3D
0,ERROR,"1994 Finest Michael Jordan W/ Coating PSA 8 NM/MT",399,N/A,N/A,N/A,N/A,,None,https://www.ebay.com/itm/358154419085?_skw=michael+jordan+topps+finest&hash=item5363aabb8d:g:bYcAAeSwOpVpdn0M&amdata=enc%3AAQALAAABADZq0hFgvSYlgrFkWCFZ3z267NEwnQYoiny5RgYDXTsgbCKWYrypKF5usKhDKs%2B6QkJk36gb7rtHbQi3hCVrYBEvbfhouQBdt4O5oSlJ8th076euUnmYr6LhuFERcySo%2BApbjN5xm6%2B%2Bw97030QXaWDdE9l4Vb208utuKEdRupo4iEToC0KT%2BvBK1lR3Mih9muafl6bbMhQ0zdpcjet9Bo6maRT7PAojBnJRJakZa9EWvz9jaZMU5PRRzM77ClvvZccPfNPOwyVN0RNpeJUrkkD6xhoKc%2FbEi5x3wXAViZqCLO5r34WcARd0gcsTyCn849THnGV--GSxITwGhehlcS0%3D
